Tipo de Movimiento;Planta;GUIA SII;Fecha;Mes;ID;Proveedor;Lote;Title;Nombre;Cod Nombre;Clasificacion;Total Pallet;Cantidad;Unidad de medida;Bod. Origen;Bod. Destino;Ubicacion Origen;Ubicación Destino;Turno;Responsable;Temporada;Observacion;Bodega Stock;Ubicacion Stock;Total Stock;Numero Embarque;Patente Camion,,,,,,
Despacho;Chimbarongo;30298;10/21/2024;10;2999;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30298;10/21/2024;10;3004;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30298;10/21/2024;10;3008;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3067;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3071;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3075;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3079;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3083;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3087;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3091;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3095;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3099;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/24/2024;10;3115;;CKMBP24290;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3119;;CKMBP24290;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3123;;CKMBP24290;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3138;;CKMBP24290;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3143;;CKBMP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3149;;CKMBP24290;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3153;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3157;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3169;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3173;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3177;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3181;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3185;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3189;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3194;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3215;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30296;10/21/2024;10;3219;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3582;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3586;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3590;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3594;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3598;;CKMBP24292;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3602;;CKMBP24292;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3606;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3610;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3614;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3622;;CKMBP24292;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3633;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3637;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3641;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3645;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3649;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3653;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3667;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3671;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3675;;CKMBP24292;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3679;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3687;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3691;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3695;;CKMBP24290;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3699;;CKMBP24295;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
Despacho;Chimbarongo;30300;10/22/2024;10;3703;;CKMBP24291;CTAB1105;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,,,
